"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Group","Treatment"
"124","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_21_substack_frame_2",351.62,390.42,0.9,1.11,3.12,7.41,4.1,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_21",81.962703962704,125.134615384615,1.52672629543257,0.654996251123499,"pCUP-Cdc5[WT]","CuSO4"
"125","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22_substack_frame_1",422.25,282.31,1.5,0.67,2.76,7.12,3.79,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22",96.8463302752293,102.286231884058,1.05617044645232,0.946816873506546,"pCUP-Cdc5[WT]","CuSO4"
"126","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22_substack_frame_2",324.04,369.05,0.88,1.14,2.86,7.24,3.87,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_22",73.9817351598173,129.038461538462,1.74419349937804,0.573330883503801,"pCUP-Cdc5[WT]","CuSO4"
"127","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2_substack_frame_1",634.78,375.54,1.69,0.59,3.09,7.29,4.02,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2",151.138095238095,121.533980582524,0.804125395328463,1.24358713928134,"pCUP-Cdc5[WT]","CuSO4"
"128","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2_substack_frame_2",365.82,557.89,0.66,1.53,2.98,7.09,3.89,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_2",89.007299270073,187.211409395973,2.10332647919045,0.475437365474946,"pCUP-Cdc5[WT]","CuSO4"
"129","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_3_substack_frame_1",472.5,297.99,1.59,0.63,3.18,7.75,4.21,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_3",103.391684901532,93.7075471698113,0.906335429769392,1.10334426654207,"pCUP-Cdc5[WT]","CuSO4"
"130","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_3_substack_frame_2",391.26,299.49,1.31,0.77,1.96,5.69,2.77,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_3",104.895442359249,152.801020408163,1.4566983747954,0.686483912732073,"pCUP-Cdc5[WT]","CuSO4"
"131","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_4_substack_frame_1",628.42,404.22,1.55,0.64,3.61,8.28,4.64,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_4",134.565310492505,111.972299168975,0.832103747683259,1.20177321972674,"pCUP-Cdc5[WT]","CuSO4"
"132","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_4_substack_frame_2",456.27,458.87,0.99,1.01,2.75,7.14,3.78,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_4",103.933940774487,166.861818181818,1.60546032353252,0.622874315448472,"pCUP-Cdc5[WT]","CuSO4"
"133","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_5_substack_frame_1",403.67,195.76,2.06,0.48,2.52,6.44,3.38,0,"Pre","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_5",102.977040816327,77.6825396825397,0.754367566466558,1.32561372526125,"pCUP-Cdc5[WT]","CuSO4"
"134","210501_29071_CuSO4_measurements.csv","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_5_substack_frame_2",330.31,268.05,1.23,0.81,2.25,6.07,3.09,0,"Post","210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_15_R3D_D3D_nucleus_5",86.4685863874346,119.133333333333,1.37776432240421,0.725813539905718,"pCUP-Cdc5[WT]","CuSO4"
