,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
75,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,208.4,226.322,90.0,0.4140577196461187
76,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,206.419,176.446,64.0,0.3343214971334543
77,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,205.254,158.044,62.0,0.34131759602309947
78,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,233.698,322.109,81.0,0.2914680815462921
79,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,168.325,235.247,56.0,0.27752173094268184
80,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,236.991,115.005,74.6387,0.4240883419129763
81,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,226.662,246.17899999999997,49.0,0.20725783085646127
82,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,250.73700000000002,200.819,55.0,0.24360212243885584
83,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,180.651,216.151,53.0,0.26713575032383907
84,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,198.721,228.827,84.0,0.3929383367481546
85,220608_VariousMitosisMovies2_01_25_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,182.305,217.124,58.0,0.2904145667940986
