,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
117,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,242.133,239.886,61.0,0.2531020561430151
118,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,236.721,176.178,59.0,0.2857841748224142
119,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,304.617,295.89,65.0,0.21648373790813427
120,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,181.803,219.904,57.0,0.28378893073807526
121,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,152.489,220.146,55.0,0.29519502998913144
122,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,209.362,178.199,51.0,0.26318437613691775
123,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_4_substack_frame_1_middleslice_ROI_1_raw_profile.csv,192.625,187.882,59.0,0.3101125603471158
124,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_4_substack_frame_2_middleslice_ROI_1_raw_profile.csv,153.898,187.762,40.0,0.23415091026166365
125,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_4_substack_frame_3_middleslice_ROI_1_raw_profile.csv,229.824,192.278,93.0,0.4406517855873699
126,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_5_substack_frame_1_middleslice_ROI_1_raw_profile.csv,238.451,287.231,96.38239999999999,0.36669469375021396
127,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_5_substack_frame_2_middleslice_ROI_1_raw_profile.csv,281.039,164.183,50.0,0.22460704996608435
128,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_5_substack_frame_3_middleslice_ROI_1_raw_profile.csv,250.44600000000003,240.354,106.0,0.43194784026079863
129,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_8_substack_frame_1_middleslice_ROI_1_raw_profile.csv,363.858,279.826,43.0,0.13360593086048433
130,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_8_substack_frame_2_middleslice_ROI_1_raw_profile.csv,300.751,215.103,53.0,0.2054844975516328
131,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_8_substack_frame_3_middleslice_ROI_1_raw_profile.csv,353.575,264.769,76.0,0.24581786190211272
132,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,242.923,277.374,73.0,0.2806089598825286
133,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,269.1,161.537,66.0,0.30652266293885566
134,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,161.892,261.556,69.0,0.325895977782396
135,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,179.71,159.368,40.0,0.2359339149104336
136,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,139.698,280.334,45.0,0.21426938899893339
137,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,205.073,182.739,42.0,0.2165997957773354
138,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,275.805,276.853,58.0,0.20989472693781688
139,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,236.738,223.016,89.0,0.3871635700831314
140,210821_VariousHighTimeResolutionMovies_01_19_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,149.68,271.347,59.0,0.28026706125735407
141,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,305.878,236.11399999999998,49.0,0.1808144769664497
142,210821_VariousHighTimeResolutionMovies_01_20_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,200.012,252.065,82.0,0.36277005908285537
