 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
234,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_7_substack_frame_2,550.34,264.11,2.08,0.48,3.26,7.83,4.27,
235,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_8_substack_frame_1,572.76,433.58,1.32,0.76,3.75,9.07,5.02,
236,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_8_substack_frame_2,577.98,466.34,1.24,0.81,4.84,10.43,6.12,
237,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_9_substack_frame_1,562.25,354.6,1.59,0.63,3.42,8.27,4.49,
238,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_9_substack_frame_2,666.67,353.54,1.89,0.53,3.24,8.45,4.52,
239,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_10_substack_frame_1,427.39,276.9,1.54,0.65,2.98,7.27,3.99,
240,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_10_substack_frame_2,393.02,251.62,1.56,0.64,2.94,7.41,3.99,
241,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_11_substack_frame_1,511.96,284.76,1.8,0.56,2.48,6.49,3.35,
242,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_11_substack_frame_2,575.49,327.93,1.75,0.57,2.46,6.38,3.32,
243,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_12_substack_frame_1,451.55,324.56,1.39,0.72,3.49,7.96,4.5,
244,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_12_substack_frame_2,487.96,294.53,1.66,0.6,3.44,8.29,4.55,
245,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_13_substack_frame_1,467.63,346.17,1.35,0.74,3.18,7.57,4.19,
246,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_13_substack_frame_2,430.2,284.1,1.51,0.66,3.15,7.72,4.15,
247,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_14_substack_frame_1,512.31,423.66,1.21,0.83,3.93,8.97,5.05,
248,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_14_substack_frame_2,492.02,217.41,2.26,0.44,2.1,5.92,2.94,
249,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_15_substack_frame_1,623.41,328.2,1.9,0.53,3.44,8.01,4.52,
250,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_15_substack_frame_2,510.88,234.26,2.18,0.46,2.31,6.51,3.32,
251,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_16_substack_frame_1,534.01,285.97,1.87,0.54,3.3,7.87,4.33,
252,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_37_R3D_D3D_nucleus_16_substack_frame_2,499.54,233.5,2.14,0.47,2.63,6.72,3.56,
