"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Subcomplex"
"890","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_5_substack_frame_2_middleslice",563.25,239.41,2.35,0.43,2.49,6.97,3.49,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_5",125.725446428571,96.14859437751,0.764750471036387,1.30761606285094,3,"Nup120-GFP","Y-complex"
"891","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_7_substack_frame_2_middleslice",909.29,448.68,2.03,0.49,4.9,11.89,6.51,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_7",130.084406294707,91.5673469387755,0.703907174940933,1.42064186244999,3,"Nup120-GFP","Y-complex"
"892","210821_13499_measurements.csv","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_8_substack_frame_2_middleslice",939.99,455.27,2.06,0.48,4.34,10.77,5.81,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_10_R3D_D3D_nucleus_8",146.188180404355,104.900921658986,0.717574576609625,1.39358337460166,3,"Nup120-GFP","Y-complex"
"893","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_31_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1174.21,349.87,3.36,0.3,1.57,4.84,2.27,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_31_R3D_D3D_nucleus_1",359.085626911315,222.847133757962,0.620596083654998,1.61135402935595,3,"Nup49-GFP","Channel"
"894","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1630.08,839.63,1.94,0.52,4.69,11.03,6.16,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_2",257.110410094637,179.025586353945,0.696298474604932,1.43616571983356,3,"Nup49-GFP","Channel"
"895","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1688.46,674.73,2.5,0.4,4.58,11.02,6.06,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_3",262.183229813665,147.32096069869,0.561900777572204,1.77967363619016,3,"Nup49-GFP","Channel"
"896","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1132.1,491.81,2.3,0.43,2.89,7.46,3.94,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_32_R3D_D3D_nucleus_4",247.724288840263,170.176470588235,0.686959164904368,1.45569060155011,3,"Nup49-GFP","Channel"
"897","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_33_R3D_D3D_nucleus_2_substack_frame_2_middleslice",753.24,247.36,3.05,0.33,1.29,4.56,1.99,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_33_R3D_D3D_nucleus_2",230.348623853211,191.751937984496,0.832442298881236,1.20128446301198,3,"Nup49-GFP","Channel"
"898","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_34_R3D_D3D_nucleus_1_substack_frame_2_middleslice",2059.36,807.98,2.55,0.39,4.72,10.39,6,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_34_R3D_D3D_nucleus_1",363.202821869489,171.182203389831,0.471312977439758,2.12173236865267,3,"Nup49-GFP","Channel"
"899","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_34_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1096.92,647.57,1.69,0.59,3.51,8.45,4.68,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_34_R3D_D3D_nucleus_2",222.048582995951,184.492877492878,0.830867168813418,1.20356181774293,3,"Nup49-GFP","Channel"
"900","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_35_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1029.01,332.21,3.1,0.32,1.68,5.13,2.46,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_35_R3D_D3D_nucleus_1",298.263768115942,197.744047619048,0.662983804127962,1.50833247173409,3,"Nup49-GFP","Channel"
"901","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_35_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1815.09,683.1,2.66,0.38,4.1,11.38,5.78,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_35_R3D_D3D_nucleus_2",249.325549450549,166.609756097561,0.668241808610176,1.49646428450776,3,"Nup49-GFP","Channel"
"902","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1054.57,374.43,2.82,0.36,2.19,6.11,3.11,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_1",269.022959183673,170.972602739726,0.63553164108568,1.57348578001828,3,"Nup49-GFP","Channel"
"903","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1313.98,612.46,2.15,0.47,2.81,7.19,3.88,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_3",299.995433789954,217.957295373665,0.726535376289331,1.37639546900985,3,"Nup49-GFP","Channel"
"904","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1880.89,840.24,2.24,0.45,5.3,12.39,6.96,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_36_R3D_D3D_nucleus_4",265.287729196051,158.535849056604,0.597599630925424,1.67336114055397,3,"Nup49-GFP","Channel"
"905","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_37_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1159.42,274.79,4.22,0.24,2.11,5.93,2.93,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_37_R3D_D3D_nucleus_1",303.513089005236,130.232227488152,0.429082738787272,2.33055285054422,3,"Nup49-GFP","Channel"
"906","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1416.68,506.67,2.8,0.36,2.25,7.1,3.47,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_1",292.098969072165,225.186666666667,0.770925920697217,1.29714149330407,3,"Nup49-GFP","Channel"
"907","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_2_substack_frame_2_middleslice",2220.25,1123.81,1.98,0.51,5.55,12.26,7.11,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_2",330.886736214605,202.488288288288,0.611956497878353,1.63410308325345,3,"Nup49-GFP","Channel"
"908","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1296.69,435.64,2.98,0.34,2.12,5.85,2.97,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_3",347.638069705094,205.490566037736,0.591104898873867,1.69174710259572,3,"Nup49-GFP","Channel"
"909","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_5_substack_frame_2_middleslice",1459.6,1050.44,1.39,0.72,5.72,12.44,7.29,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_38_R3D_D3D_nucleus_5",217.202380952381,183.643356643357,0.845494215294161,1.1827402031983,3,"Nup49-GFP","Channel"
"910","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1748.95,1092.24,1.6,0.62,5.14,12.14,6.79,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_1",249.85,212.498054474708,0.850502519410479,1.17577547059254,3,"Nup49-GFP","Channel"
"911","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1470.92,638.34,2.3,0.43,2.62,6.88,3.59,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_2",345.286384976526,243.641221374046,0.705620702045954,1.41719198019629,3,"Nup49-GFP","Channel"
"912","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1385.71,717.56,1.93,0.52,3.56,9.43,4.95,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_39_R3D_D3D_nucleus_3",236.066439522998,201.561797752809,0.853835039661248,1.17118641605144,3,"Nup49-GFP","Channel"
"913","210422_13509_measurements.csv","210422_CoreNups_HighTimeResolution_01_40_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1107.35,330.01,3.36,0.3,1.71,5.16,2.44,0,"Anaphase","210422_CoreNups_HighTimeResolution_01_40_R3D_D3D_nucleus_1",320.971014492754,192.988304093567,0.601263962724348,1.66316303985518,3,"Nup49-GFP","Channel"
"914","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1036.04,375.81,2.76,0.36,3.31,8.63,4.52,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_1",194.744360902256,113.537764350453,0.583009252870942,1.71523864342744,3,"Nup49-GFP","Channel"
"915","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_2_substack_frame_2_middleslice",942.39,485.25,1.94,0.51,2.47,6.48,3.33,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_2",235.009975062344,196.457489878543,0.835953834837971,1.19623830686036,3,"Nup49-GFP","Channel"
"916","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1304.36,335.27,3.89,0.26,2.44,6.35,3.28,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_3",333.595907928389,137.405737704918,0.411892755394392,2.42781643256262,3,"Nup49-GFP","Channel"
"917","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1175.55,467.42,2.51,0.4,3,7.94,4.09,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_22_R3D_D3D_nucleus_4",237.965587044534,155.806666666667,0.654744530928785,1.52731325389073,3,"Nup49-GFP","Channel"
"918","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_23_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1634.06,713.8,2.29,0.44,4.17,10.52,5.62,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_23_R3D_D3D_nucleus_1",257.332283464567,171.175059952038,0.665190770654348,1.50332813399726,3,"Nup49-GFP","Channel"
"919","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_24_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1358.31,509.94,2.66,0.38,2.9,8.87,4.3,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_24_R3D_D3D_nucleus_1",227.522613065327,175.841379310345,0.772852319781757,1.29390825957847,3,"Nup49-GFP","Channel"
"920","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1253.23,480.68,2.61,0.38,3.56,8.5,4.68,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_1",253.69028340081,135.022471910112,0.532233517579339,1.87887452963902,3,"Nup49-GFP","Channel"
"921","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1104.03,466.9,2.36,0.42,3.08,8.95,4.48,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_2",188.080068143101,151.590909090909,0.805991355636746,1.24070809569662,3,"Nup49-GFP","Channel"
"922","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1693.71,606.01,2.79,0.36,4.05,10.85,5.63,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_3",249.075,149.632098765432,0.600751174407034,1.66458268015379,3,"Nup49-GFP","Channel"
"923","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1577.99,714.02,2.21,0.45,4.52,10.77,5.97,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_25_R3D_D3D_nucleus_4",252.4784,157.969026548673,0.625673430078266,1.59827787456934,3,"Nup49-GFP","Channel"
"924","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_1_substack_frame_2_middleslice",921.76,236.11,3.9,0.26,1.39,4.56,2.05,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_1",290.776025236593,169.863309352518,0.584172334064705,1.71182362068046,3,"Nup49-GFP","Channel"
"925","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1571.64,642.59,2.45,0.41,4.02,9.43,5.26,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_2",290.506469500924,159.848258706468,0.550239927465571,1.81738901538106,3,"Nup49-GFP","Channel"
"926","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1184.56,402.92,2.94,0.34,2.01,5.83,2.84,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_3",310.094240837696,200.457711442786,0.64644125895813,1.54693096417098,3,"Nup49-GFP","Channel"
"927","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1001.49,424.72,2.36,0.42,3.18,8.59,4.42,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_4",185.118299445471,133.559748427673,0.721483228982527,1.3860336038722,3,"Nup49-GFP","Channel"
"928","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_5_substack_frame_2_middleslice",1582.07,792.23,2,0.5,4.3,11.2,5.9,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_5",229.285507246377,184.239534883721,0.803537637840092,1.24449677638996,3,"Nup49-GFP","Channel"
"929","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_6_substack_frame_2_middleslice",1323.79,679.01,1.95,0.51,4.29,10.63,5.75,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_6",208.799684542587,158.277389277389,0.758034618798033,1.31920096417976,3,"Nup49-GFP","Channel"
"930","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_7_substack_frame_2_middleslice",1731.34,930.67,1.86,0.54,4.52,11.43,6.13,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_7",250.555716353111,205.900442477876,0.821775074521541,1.2168779888855,3,"Nup49-GFP","Channel"
"931","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_8_substack_frame_2_middleslice",1567.98,655.46,2.39,0.42,4.17,9.77,5.46,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_26_R3D_D3D_nucleus_8",279.996428571429,157.184652278177,0.561380918607249,1.78132167812354,3,"Nup49-GFP","Channel"
"932","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1080.72,282.58,3.82,0.26,1.63,5.18,2.4,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_1",304.428169014085,173.361963190184,0.569467548787062,1.75602631287762,3,"Nup49-GFP","Channel"
"933","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1202.85,575.13,2.09,0.48,2.9,7.29,3.86,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_2",273.997722095672,198.320689655172,0.723804154787552,1.3815891956209,3,"Nup49-GFP","Channel"
"934","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1800.57,733.94,2.45,0.41,4.42,11.19,6.05,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_3",265.963072378139,166.049773755656,0.624333943321166,1.60170692415098,3,"Nup49-GFP","Channel"
"935","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1209.64,701.93,1.72,0.58,4.38,9.61,5.64,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_27_R3D_D3D_nucleus_4",231.288718929254,160.25799086758,0.692891515027151,1.44322737154721,3,"Nup49-GFP","Channel"
"936","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1059.9,449.03,2.36,0.42,2.69,7.17,3.71,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_1",236.584821428571,166.925650557621,0.705563651757846,1.4173065711486,3,"Nup49-GFP","Channel"
"937","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_2_substack_frame_2_middleslice",954.3,244.77,3.9,0.26,1.31,4.57,1.99,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_2",292.730061349693,186.847328244275,0.638292245705057,1.56668047705233,3,"Nup49-GFP","Channel"
"938","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1085.32,365.73,2.97,0.34,2.45,6.55,3.35,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_28_R3D_D3D_nucleus_3",264.712195121951,149.277551020408,0.56392396637275,1.77328870491559,3,"Nup49-GFP","Channel"
"939","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1346.28,798.21,1.69,0.59,4.15,10.31,5.57,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_1",218.551948051948,192.339759036145,0.880064262755631,1.13628065849286,3,"Nup49-GFP","Channel"
"940","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1472.91,690.5,2.13,0.47,3.93,9.53,5.2,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_2",263.019642857143,175.699745547074,0.66800997689174,1.49698362987483,3,"Nup49-GFP","Channel"
"941","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1160.64,443.77,2.62,0.38,3.12,8.25,4.29,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_29_R3D_D3D_nucleus_3",226.245614035088,142.233974358974,0.62867063728765,1.59065803409305,3,"Nup49-GFP","Channel"
"942","210821_13509_measurements.csv","210821_VariousHighTimeResolutionMovies_01_30_R3D_D3D_nucleus_1_substack_frame_2_middleslice",1153.5,492.12,2.34,0.43,2.88,7.82,3.99,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_30_R3D_D3D_nucleus_1",233.502024291498,170.875,0.731792371044647,1.36650782321286,3,"Nup49-GFP","Channel"
"943","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_1_substack_frame_2_middleslice",797.13,399.89,1.99,0.5,4.94,11.66,6.51,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_1",118.620535714286,80.9493927125506,0.682423091626636,1.4653665918842,3,"Pom34-GFP","Transmembrane"
"944","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_2_substack_frame_2_middleslice",553.13,120.84,4.58,0.22,1.64,5.09,2.37,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_2",160.327536231884,73.6829268292683,0.459577490935179,2.17591161387198,3,"Pom34-GFP","Transmembrane"
"945","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_3_substack_frame_2_middleslice",433.78,116.08,3.74,0.27,1.39,4.56,2.08,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_3",136.839116719243,83.5107913669065,0.610284495903669,1.63858005030796,3,"Pom34-GFP","Transmembrane"
"946","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_4_substack_frame_2_middleslice",484.62,158.38,3.06,0.33,1.88,5.7,2.69,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_4",126.86387434555,84.2446808510638,0.664055715511254,1.50589773815907,3,"Pom34-GFP","Transmembrane"
"947","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_5_substack_frame_2_middleslice",792.02,420.51,1.88,0.53,4.3,10.08,5.63,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_5",137.0276816609,97.7930232558139,0.71367348604657,1.40120099674649,3,"Pom34-GFP","Transmembrane"
"948","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_6_substack_frame_2_middleslice",725.7,249.66,2.91,0.34,2.94,8.63,4.24,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_11_R3D_D3D_nucleus_6",127.539543057996,84.9183673469388,0.665819912090508,1.50190762072623,3,"Pom34-GFP","Transmembrane"
"949","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_12_R3D_D3D_nucleus_1_substack_frame_2_middleslice",459.51,158.14,2.91,0.34,2.25,5.98,3.07,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_12_R3D_D3D_nucleus_1",123.193029490617,70.2844444444444,0.57052289999734,1.75277802171422,3,"Pom34-GFP","Transmembrane"
"950","210821_13503_measurements.csv","210821_VariousHighTimeResolutionMovies_01_12_R3D_D3D_nucleus_2_substack_frame_2_middleslice",660.56,249.33,2.65,0.38,3.56,9.06,4.83,0,"Anaphase","210821_VariousHighTimeResolutionMovies_01_12_R3D_D3D_nucleus_2",120.101818181818,70.0365168539326,0.583142852574526,1.71484567732432,3,"Pom34-GFP","Transmembrane"
