"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Sample"
"74","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2_substack_frame_2",760.3,315.05,2.41,0.41,3.04,7.52,4.02,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2",169.709821428571,103.634868421053,0.610659227313318,1.63757453465436,"Nup60-GFP_WT"
"75","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2_substack_frame_3",531.94,289.47,1.84,0.54,2.31,7.31,3.47,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2",106.388,125.311688311688,1.17787427446412,0.848987045289667,"Nup60-GFP_WT"
"76","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2_substack_frame_4",449.1,153.93,2.92,0.34,1.67,5.12,2.39,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_2",130.173913043478,92.1736526946108,0.708080832323329,1.41226813995068,"Nup60-GFP_WT"
"77","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3_substack_frame_1",862.32,420.32,2.05,0.49,4,9.29,5.21,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3",163.009451795841,105.08,0.644625197142592,1.55128903498136,"Nup60-GFP_WT"
"78","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3_substack_frame_2",764.85,319.29,2.4,0.42,3.16,7.73,4.21,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3",167.363238512035,101.041139240506,0.603723614210778,1.65638708916042,"Nup60-GFP_WT"
"79","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3_substack_frame_3",734.29,645.06,1.14,0.88,4.37,10.61,5.86,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3",117.674679487179,147.610983981693,1.25439886154757,0.797194601058777,"Nup60-GFP_WT"
"80","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3_substack_frame_4",537.21,179.38,2.99,0.33,1.77,5.22,2.53,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_25_R3D_D3D_nucleus_3",155.713043478261,101.344632768362,0.650842283373071,1.53647054831376,"Nup60-GFP_WT"
"81","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1_substack_frame_1",659.94,305,2.16,0.46,3.47,7.95,4.5,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1",147.308035714286,87.8962536023055,0.596683359302859,1.67593076697892,"Nup60-GFP_WT"
"82","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1_substack_frame_2",697.01,251.09,2.78,0.36,2.95,7.43,3.95,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1",155.582589285714,85.1152542372881,0.547074416411602,1.82790488825862,"Nup60-GFP_WT"
"83","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1_substack_frame_3",421.06,249.88,1.69,0.59,1.94,5.57,2.7,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1",115.994490358127,128.80412371134,1.11043311896681,0.900549508943356,"Nup60-GFP_WT"
"84","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1_substack_frame_4",432.8,184.24,2.35,0.43,1.74,5.37,2.55,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_26_R3D_D3D_nucleus_1",119.228650137741,105.885057471264,0.888084007903627,1.12601960073637,"Nup60-GFP_WT"
"85","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1_substack_frame_1",808.15,308.35,2.62,0.38,3.77,8.77,4.95,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1",161.63,81.790450928382,0.506035085865136,1.97614755959137,"Nup60-GFP_WT"
"86","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1_substack_frame_2",561.7,183.62,3.06,0.33,2.06,5.79,2.86,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1",150.58981233244,89.1359223300971,0.591912035412608,1.68944022113509,"Nup60-GFP_WT"
"87","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1_substack_frame_3",299.96,99.3,3.02,0.33,0.96,3.75,1.55,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1",107.512544802867,103.4375,0.962097029603947,1.03939620353225,"Nup60-GFP_WT"
"88","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1_substack_frame_4",328.08,125.78,2.61,0.38,1.32,4.49,2.01,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_1",103.495268138801,95.2878787878788,0.920697926595878,1.08613256434423,"Nup60-GFP_WT"
"89","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2_substack_frame_1",852.5,363.53,2.35,0.43,3.43,8.28,4.5,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2",175.773195876289,105.985422740525,0.602966921163103,1.65846577134121,"Nup60-GFP_WT"
"90","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2_substack_frame_2",846.57,340.98,2.48,0.4,3.16,7.64,4.14,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2",188.966517857143,107.905063291139,0.571027420702722,1.75122938714462,"Nup60-GFP_WT"
"91","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2_substack_frame_3",859.85,599.02,1.44,0.7,4.1,10.25,5.5,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2",139.813008130081,146.10243902439,1.04498459033552,0.956951910342448,"Nup60-GFP_WT"
"92","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2_substack_frame_4",448.68,180.16,2.49,0.4,1.81,5.26,2.59,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_2",130.052173913044,99.5359116022099,0.765353693116752,1.30658545061395,"Nup60-GFP_WT"
"93","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3_substack_frame_1",951.82,344.34,2.76,0.36,3.51,8.27,4.63,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3",199.96218487395,98.1025641025641,0.490605582072456,2.03829723211815,"Nup60-GFP_WT"
"94","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3_substack_frame_2",820.5,340.42,2.41,0.41,3.38,7.95,4.4,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3",179.540481400438,100.715976331361,0.560965279505569,1.78264152262934,"Nup60-GFP_WT"
"95","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3_substack_frame_3",543.06,457.9,1.19,0.84,3.38,8.23,4.48,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3",111.971134020619,135.473372781065,1.20989551428602,0.826517652303321,"Nup60-GFP_WT"
"96","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3_substack_frame_4",414.11,234.8,1.76,0.57,1.94,5.57,2.72,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_27_R3D_D3D_nucleus_3",114.079889807163,121.030927835052,1.06093131786539,0.942568084437373,"Nup60-GFP_WT"
"97","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2_substack_frame_1",718.37,299.84,2.4,0.42,3.11,7.5,4.12,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2",163.637813211845,96.411575562701,0.589176631429844,1.6972838816997,"Nup60-GFP_WT"
"98","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2_substack_frame_2",698.96,301.18,2.32,0.43,2.98,7.37,3.98,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2",159.216400911162,101.06711409396,0.634778286128653,1.57535319315779,"Nup60-GFP_WT"
"99","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2_substack_frame_3",382.89,241.02,1.59,0.63,1.94,5.85,2.79,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2",97.925831202046,124.237113402062,1.26868581943133,0.788217212397184,"Nup60-GFP_WT"
"100","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2_substack_frame_4",353.89,173.33,2.04,0.49,1.77,5.32,2.52,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_2",99.687323943662,97.9265536723164,0.982337069532124,1.01798051912699,"Nup60-GFP_WT"
"101","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4_substack_frame_1",1229.45,482.41,2.55,0.39,4.22,10.49,6.12,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4",196.084529505582,114.315165876777,0.582989214728044,1.71529759854389,"Nup60-GFP_WT"
"102","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4_substack_frame_2",914.5,306.11,2.99,0.33,2.88,7.17,3.87,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4",213.170163170163,106.288194444444,0.498607276289411,2.00558645562076,"Nup60-GFP_WT"
"103","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4_substack_frame_3",562.9,354.22,1.59,0.63,2.41,6.42,3.32,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4",140.374064837905,146.979253112033,1.04705419253731,0.955060403871469,"Nup60-GFP_WT"
"104","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4_substack_frame_4",542.31,163.59,3.31,0.3,1.81,5.63,2.66,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_28_R3D_D3D_nucleus_4",141.965968586387,90.3812154696133,0.636640008655423,1.57074639734312,"Nup60-GFP_WT"
"105","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3_substack_frame_1",964.98,434.73,2.22,0.45,3.87,8.81,4.98,0,"-45 min","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3",195.34008097166,112.333333333333,0.575065459042329,1.7389324715578,"Nup60-GFP_WT"
"106","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3_substack_frame_2",815.72,238.69,3.42,0.29,2.34,6.63,3.31,0,"-10 min","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3",190.144522144522,102.004273504274,0.536456545546675,1.86408388209888,"Nup60-GFP_WT"
"107","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3_substack_frame_3",630.45,456.68,1.38,0.72,3.14,8.72,4.41,0,"Anaphase I","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3",112.983870967742,145.43949044586,1.28725887332524,0.776844518784947,"Nup60-GFP_WT"
"108","201211_14646_4timepoints_measurements.csv","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3_substack_frame_4",549.98,279.24,1.97,0.51,2.47,6.67,3.44,0,"+10 min","201211_HighTimeResolution_Nup60GFP_01_29_R3D_D3D_nucleus_3",130.947619047619,113.052631578947,0.863342399053745,1.15828899530017,"Nup60-GFP_WT"
