"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Group"
"69","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_25_R3D_D3D_nucleus_7_substack_frame_1",608.04,200.52,3.03,0.33,3.09,7.66,4.09,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_25_R3D_D3D_nucleus_7",133.050328227571,64.8932038834951,0.487734263777996,2.05029679943744,"deltaAH"
"70","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_25_R3D_D3D_nucleus_8_substack_frame_1",733.71,199.55,3.68,0.27,3.04,9.5,5.23,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_25_R3D_D3D_nucleus_8",113.577399380805,65.6414473684211,0.577944623897725,1.73026957713679,"deltaAH"
"71","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_1_substack_frame_1",519.11,151.56,3.43,0.29,2.59,6.93,3.6,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_1",119.610599078341,58.5173745173745,0.489232350379313,2.04401855115402,"deltaAH"
"72","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_2_substack_frame_1",418.24,139.53,3,0.33,2.46,6.66,3.38,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_2",99.5809523809524,56.719512195122,0.569581941515666,1.75567363905356,"deltaAH"
"73","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_3_substack_frame_1",435.57,217.08,2.01,0.5,3.18,7.66,4.17,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_3",97.2254464285714,68.2641509433962,0.7021222678936,1.42425336117034,"deltaAH"
"74","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_4_substack_frame_1",499.9,196,2.55,0.39,3.15,7.9,4.22,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_26_R3D_D3D_nucleus_4",105.242105263158,62.2222222222222,0.591229356982508,1.69139097744361,"deltaAH"
"75","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_2_substack_frame_1",422.57,155.67,2.71,0.37,2.96,7.34,3.93,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_2",96.4771689497717,52.5912162162162,0.545115666107454,1.83447305255556,"deltaAH"
"76","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_4_substack_frame_1",455.61,184.94,2.46,0.41,3.56,8.31,4.61,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_4",95.9178947368421,51.9494382022472,0.541603194531889,1.84637020256925,"deltaAH"
"77","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_5_substack_frame_1",500.87,193.17,2.59,0.39,3.39,8.64,4.62,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_27_R3D_D3D_nucleus_5",95.4038095238095,56.9823008849557,0.597274900964357,1.6742709234649,"deltaAH"
"78","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_1_substack_frame_1",449.73,109.38,4.11,0.24,2.13,5.86,2.93,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_1",120.571045576407,51.3521126760563,0.425907500681943,2.34792765658939,"deltaAH"
"79","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_2_substack_frame_1",561.35,254.31,2.21,0.45,3.92,8.77,5.06,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_2",115.742268041237,64.875,0.560512603545025,1.78408120294778,"deltaAH"
"80","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_3_substack_frame_1",500.22,181.47,2.76,0.36,3.35,8.16,4.49,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_28_R3D_D3D_nucleus_3",103.995841995842,54.1701492537313,0.520887645256983,1.91979980540073,"deltaAH"
"81","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_29_R3D_D3D_nucleus_1_substack_frame_1",580.13,203.96,2.84,0.35,3.03,7.23,4.02,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_29_R3D_D3D_nucleus_1",138.12619047619,67.3135313531353,0.487333583305756,2.05198253158883,"deltaAH"
"82","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_29_R3D_D3D_nucleus_2_substack_frame_1",430.35,119.15,3.61,0.28,2.53,6.82,3.5,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_29_R3D_D3D_nucleus_2",100.314685314685,47.0948616600791,0.469471259490506,2.13005584428161,"deltaAH"
"83","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_30_R3D_D3D_nucleus_1_substack_frame_1",548.42,168.46,3.26,0.31,3.08,7.65,4.13,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_30_R3D_D3D_nucleus_1",120.004376367615,54.6948051948052,0.455773421356369,2.19407265352163,"deltaAH"
"84","210814_30628_measurments.csv","210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_30_R3D_D3D_nucleus_3_substack_frame_1",330.1,127.92,2.58,0.39,2.34,6.26,3.22,0,"210814_Nup60delta2-47unmarked_Nup1Nup2GFP_01_30_R3D_D3D_nucleus_3",84.2091836734694,54.6666666666667,0.649177017065536,1.5404118964659,"deltaAH"
