"","Sample","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n"
"564","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_28_substack_frame_2",643.65,315.97,2.04,0.49,3.22,7.79,4.26,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_28",140.842450765864,98.1273291925466,0.696716995898295,1.43530300808964,2
"565","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_29_substack_frame_1",801.17,280,2.86,0.35,2.3,6.03,3.16,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_29",214.790884718499,121.739130434783,0.566779780223597,1.76435369590195,2
"566","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_29_substack_frame_2",609.02,229.23,2.66,0.38,2.37,6.53,3.32,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_29",146.399038461538,96.7215189873418,0.66067045250951,1.51361392991252,2
"567","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_2_substack_frame_1",997.66,359.49,2.78,0.36,3.51,8.08,4.56,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_2",218.306345733042,102.418803418803,0.469151746711236,2.13150650511273,2
"568","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_2_substack_frame_2",611.44,249.26,2.45,0.41,3.05,7.74,4.3,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_2",130.371002132196,81.7245901639344,0.626861716388938,1.59524816056807,2
"569","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_30_substack_frame_1",685.79,205.75,3.33,0.3,2.11,5.84,2.95,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_30",183.857908847185,97.5118483412322,0.530365263874942,1.88549301418012,2
"570","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_30_substack_frame_2",592.9,255.38,2.32,0.43,2.53,6.54,3.42,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_30",147.85536159601,100.940711462451,0.68269902675734,1.4647743160698,2
"571","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_31_substack_frame_1",805.39,244.94,3.29,0.3,2.01,5.74,2.82,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_31",215.922252010724,121.860696517413,0.564373034194552,1.77187771103762,2
"572","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_31_substack_frame_2",694.57,255.51,2.72,0.37,2.16,6.26,3.04,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_31",169.407317073171,118.291666666667,0.698267753190223,1.43211539618038,2
"573","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_33_substack_frame_1",713.02,316.78,2.25,0.44,3.05,7.25,4,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_33",169.766666666667,103.862295081967,0.611794394749463,1.63453606077825,2
"574","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_33_substack_frame_2",662.26,254.65,2.6,0.38,2.98,7.55,4,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_33",144.91466083151,85.4530201342282,0.58967822609462,1.69584013068093,2
"575","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_3_substack_frame_1",897.34,404.84,2.22,0.45,3.11,7.31,4.06,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_3",213.652380952381,130.173633440514,0.609277710176924,1.64128768096508,2
"576","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_3_substack_frame_2",800.09,265.75,3.01,0.33,2.91,8.02,4.09,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_3",156.573385518591,91.3230240549828,0.583260199378772,1.71450066550931,2
"577","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_5_substack_frame_1",847.87,337.81,2.51,0.4,2.97,7.26,3.94,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_5",197.638694638695,113.740740740741,0.575498340285395,1.73762447256423,2
"578","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_5_substack_frame_2",641.88,280.51,2.29,0.44,2.68,6.97,3.65,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_5",149.622377622378,104.667910447761,0.699547167415865,1.42949617492415,2
"579","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_6_substack_frame_1",958.66,339.67,2.82,0.35,3.98,8.8,5.06,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_6",198.892116182573,85.3442211055276,0.429098059508734,2.33046963937539,2
"580","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_6_substack_frame_2",695.69,407.7,1.71,0.59,3.81,9.3,5.09,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_32_R3D_D3D_nucleus_6",126.719489981785,107.007874015748,0.84444684895062,1.18420715435517,2
"581","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_10_substack_frame_1",1115.46,459.43,2.43,0.41,3.17,7.65,4.19,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_10",248.986607142857,144.930599369085,0.582081908067973,1.71797127885174,2
"582","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_10_substack_frame_2",985.36,381.89,2.58,0.39,3.29,8.04,4.37,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_10",207.444210526316,116.075987841945,0.559552795170537,1.78714146123643,2
"583","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_11_substack_frame_1",707.64,271.19,2.61,0.38,2.51,6.42,3.38,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_11",180.982097186701,108.043824701195,0.59698625654524,1.67508043784291,2
"584","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_11_substack_frame_2",683.36,238.01,2.87,0.35,3.14,7.8,4.2,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_11",146.643776824034,75.7993630573248,0.516894509258859,1.93463072655547,2
"585","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_12_substack_frame_1",773.25,280.04,2.76,0.36,2.79,7.17,3.8,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_12",176.541095890411,100.372759856631,0.568551811409044,1.75885465481448,2
"586","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_12_substack_frame_2",958.62,332.38,2.88,0.35,2.36,6.65,3.36,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_12",223.454545454545,140.838983050847,0.630280233343907,1.58659584593756,2
"587","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_13_substack_frame_1",865.51,356.87,2.43,0.41,3.29,7.76,4.3,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_13",193.626398210291,108.471124620061,0.560208347739104,1.7850501586344,2
"588","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_13_substack_frame_2",865.52,384.86,2.25,0.44,3.35,8.1,4.47,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_13",182.214736842105,114.883582089552,0.630484581437024,1.58608160999078,2
"589","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_14_substack_frame_1",526.78,263.15,2,0.5,1.76,5.3,2.51,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_14",148.80790960452,149.517045454545,1.00476544460513,0.995257157149743,2
"590","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_14_substack_frame_2",472.62,302.74,1.56,0.64,2.6,6.52,3.51,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_14",120.566326530612,116.438461538462,0.965762704140259,1.03545104373255,2
"591","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_15_substack_frame_1",727.09,264.49,2.75,0.36,2.82,7.11,3.75,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_15",169.484848484848,93.790780141844,0.553387402946693,1.80705233743156,2
"592","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_15_substack_frame_2",545.23,206.42,2.64,0.38,2.3,6.4,3.23,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_15",132.982926829268,89.7478260869565,0.674882319308405,1.48173981061582,2
"593","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_16_substack_frame_1",823.09,285.09,2.89,0.35,2.6,6.8,3.53,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_16",195.97380952381,109.65,0.559513540439077,1.78726684472239,2
"594","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_16_substack_frame_2",700.51,350.6,2,0.5,3.17,7.74,4.2,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_16",153.284463894967,110.599369085174,0.721530194742749,1.3859433843327,2
"595","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_17_substack_frame_1",748.97,228.17,3.28,0.3,2.15,6.04,3.03,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_17",192.537275064267,106.125581395349,0.55119498995675,1.81424000257779,2
"596","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_17_substack_frame_2",880.38,284.73,3.09,0.32,2.56,6.67,3.46,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_17",214.204379562044,111.22265625,0.519236144832345,1.92590598700113,2
"597","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_18_substack_frame_1",907.16,320.93,2.83,0.35,3.07,7.36,4.02,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_18",211.459207459207,104.537459283388,0.494362295874744,2.02280798585289,2
"598","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_18_substack_frame_2",755.05,287.12,2.63,0.38,2.75,6.86,3.67,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_18",183.710462287105,104.407272727273,0.568325131990055,1.75955618309257,2
"599","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_19_substack_frame_1",677.7,222.04,3.05,0.33,1.89,5.34,2.65,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_19",196.434782608696,117.481481481481,0.598068630826488,1.67204890619003,2
"600","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_19_substack_frame_2",622.63,266.18,2.34,0.43,2.59,6.51,3.47,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_19",158.834183673469,102.772200772201,0.64704082204042,1.54549754194262,2
"601","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_1_substack_frame_1",1011.92,390.74,2.59,0.39,2.22,5.95,3.05,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_1",271.292225201072,176.009009009009,0.648780144283741,1.54135419958638,2
"602","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_1_substack_frame_2",882.25,295.16,2.99,0.33,2.45,6.46,3.33,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_1",220.01246882793,120.473469387755,0.547575644369394,1.82623170019118,2
"603","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_20_substack_frame_1",790.88,306.55,2.58,0.39,2.67,6.77,3.56,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_20",192.89756097561,114.812734082397,0.595200548424322,1.68010597881219,2
"604","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_20_substack_frame_2",699.92,269.08,2.6,0.38,3.67,8.69,4.84,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_20",139.426294820717,73.3188010899183,0.525860643318364,1.90164449974741,2
"605","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_21_substack_frame_1",803.83,291.17,2.76,0.36,1.96,5.5,2.76,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_21",227.070621468927,148.55612244898,0.654228721830969,1.52851742308306,2
"606","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_21_substack_frame_2",712.19,294.01,2.42,0.41,2.9,7.19,3.84,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_21",166.011655011655,101.38275862069,0.610696632194721,1.63747423398456,2
"607","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_22_substack_frame_1",937.03,291.87,3.21,0.31,2.55,6.56,3.42,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_22",233.673316708229,114.458823529412,0.489824106328443,2.04154917465305,2
"608","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_22_substack_frame_2",750.64,316.4,2.37,0.42,2.87,7.34,3.87,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_22",167.92841163311,110.243902439024,0.65649345079191,1.52324444180476,2
"609","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_23_substack_frame_1",743.63,309.37,2.4,0.42,2.36,6.27,3.22,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_23",190.186700767263,131.088983050847,0.689264719993564,1.45082139124912,2
"610","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_23_substack_frame_2",640.9,307.94,2.08,0.48,2.95,7.39,3.96,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_23",144.346846846847,104.386440677966,0.723163982852503,1.38281223029875,2
"611","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_24_substack_frame_1",861.27,342.61,2.51,0.4,2.86,7.24,3.82,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_24",196.63698630137,119.793706293706,0.609212481064514,1.64146341560934,2
"612","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_24_substack_frame_2",645.54,315.99,2.04,0.49,3.15,7.62,4.13,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_24",144.41610738255,100.314285714286,0.694619786756603,1.43963650196219,2
"613","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_25_substack_frame_1",806.65,339.44,2.38,0.42,2.84,7.14,3.84,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_25",187.593023255814,119.521126760563,0.637129913928498,1.56953861078986,2
"614","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_25_substack_frame_2",773.66,275.62,2.81,0.36,3.11,7.68,4.14,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_25",169.291028446389,88.6237942122187,0.523499650427629,1.91022095083184,2
"615","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_26_substack_frame_1",822.47,337.35,2.44,0.41,2.74,6.84,3.64,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_26",200.60243902439,123.120437956204,0.61375344464897,1.62931875774961,2
"616","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_26_substack_frame_2",617.31,238.44,2.59,0.39,2.54,7.11,3.57,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_26",135.078774617068,93.8740157480315,0.694957560979903,1.43893678714709,2
"617","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_27_substack_frame_1",584.5,225,2.6,0.38,1.96,5.6,2.73,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_27",160.576923076923,114.795918367347,0.714896737137969,1.39880341880342,2
"618","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_27_substack_frame_2",569.65,249.55,2.28,0.44,2.45,6.37,3.29,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_27",145.31887755102,101.857142857143,0.700921618537699,1.42669304748547,2
"619","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_28_substack_frame_1",959.76,331.06,2.9,0.34,2.62,6.73,3.53,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_28",233.518248175182,126.358778625954,0.541108798191914,1.84805718062882,2
"620","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_28_substack_frame_2",728,281.54,2.59,0.39,2.98,7.55,4.02,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_28",159.299781181619,94.4765100671141,0.593073696437791,1.68613109299291,2
"621","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_29_substack_frame_1",825.87,310.46,2.66,0.38,2.17,5.9,3.01,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_29",221.412868632708,143.069124423963,0.646164449733472,1.54759365114017,2
"622","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_29_substack_frame_2",677.19,276.59,2.45,0.41,3.18,7.47,4.14,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_29",157.853146853147,86.9779874213836,0.551005723707875,1.81486318013308,2
"623","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_30_substack_frame_1",987.31,350.5,2.82,0.36,2.39,6.4,3.29,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_30",246.211970074813,146.652719665272,0.595636027040889,1.67887762761427,2
"624","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_30_substack_frame_2",873.17,409.17,2.13,0.47,2.94,7.14,3.87,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_30",207.897619047619,139.173469387755,0.669432723786401,1.49380208715204,2
"625","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_31_substack_frame_1",1041.99,297.46,3.5,0.29,2.83,7.31,3.88,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_31",232.587053571429,105.109540636042,0.451914838001775,2.21280629868602,2
"626","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_31_substack_frame_2",767.35,268.81,2.85,0.35,3,7.69,4.07,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_31",163.61407249467,89.6033333333333,0.547650528876436,1.82598198535772,2
"627","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_32_substack_frame_1",836.45,306.15,2.73,0.37,2.74,6.56,3.64,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_32",218.965968586387,111.733576642336,0.510278274581532,1.9597150218086,2
"628","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_32_substack_frame_2",751.37,328.57,2.29,0.44,3.29,8.5,4.47,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_32",144.21689059501,99.8693009118541,0.692493788347631,1.44405627433296,2
"629","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_33_substack_frame_1",639.95,202.49,3.16,0.32,2.04,5.68,2.88,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_33",175.81043956044,99.2598039215686,0.564584242947902,1.77121485852781,2
"630","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_33_substack_frame_2",568.16,241.48,2.35,0.43,2.96,7.44,3.94,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_33",126.821428571429,81.5810810810811,0.643275209876167,1.55454459405097,2
"631","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_4_substack_frame_1",790.57,287.1,2.75,0.36,2.47,6.39,3.33,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_4",201.676020408163,116.234817813765,0.576344265314848,1.73507408710611,2
"632","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_4_substack_frame_2",593.74,168.27,3.53,0.28,2.03,5.95,2.87,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_4",151.464285714286,82.8916256157636,0.547268454902471,1.82725678968325,2
"633","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_7_substack_frame_1",685.97,272.5,2.52,0.4,2.54,6.61,3.44,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_7",168.542997542998,107.283464566929,0.63653468925376,1.57100628902464,2
"634","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_7_substack_frame_2",692.75,303.93,2.28,0.44,3.02,7.59,4.12,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_7",151.586433260394,100.639072847682,0.663905540113904,1.50623837214618,2
"635","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_8_substack_frame_1",962.58,299.01,3.22,0.31,1.89,5.43,2.66,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_8",271.915254237288,158.206349206349,0.581822265360257,1.71873793688664,2
"636","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_8_substack_frame_2",911.36,342.12,2.66,0.38,2.89,7.37,3.88,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_33_R3D_D3D_nucleus_8",203.428571428571,118.38062283737,0.581927219003927,1.71842795343321,2
"637","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_11_substack_frame_1",1018.82,407.98,2.5,0.4,3.24,7.62,4.2,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_11",232.607305936073,125.91975308642,0.541340490487543,1.847266217052,2
"638","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_11_substack_frame_2",1018.6,292.51,3.48,0.29,2.63,7.02,3.59,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_11",232.027334851936,111.220532319392,0.479342368822039,2.08619155126523,2
"639","Cdc20mn.Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_13_substack_frame_1",885.77,402.61,2.2,0.45,2.87,7.07,3.78,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_34_R3D_D3D_nucleus_13",210.897619047619,140.282229965157,0.665167442850467,1.5033808565775,2
