"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Experiment"
"1701","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_21_substack_frame_1_middleslice",574.22,252.34,2.28,0.44,2.4,6.32,3.24,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_21",146.484693877551,105.141666666667,0.717765548628284,1.39321259136927,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1702","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_21_substack_frame_2_middleslice",394.57,285.45,1.38,0.72,2.24,6.16,3.1,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_21",100.655612244898,127.433035714286,1.26603010872595,0.789870630333058,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1703","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_22_substack_frame_1_middleslice",751.04,250,3,0.33,2.68,7.16,3.7,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_22",167.642857142857,93.2835820895522,0.556442330316886,1.79713142857143,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1704","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_22_substack_frame_2_middleslice",391.67,347.11,1.13,0.89,2.7,6.9,3.64,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_22",93.2547619047619,128.559259259259,1.37858117519567,0.725383472509744,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1705","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_23_substack_frame_1_middleslice",551.37,213.46,2.58,0.39,1.83,5.28,2.56,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_23",159.817391304348,116.644808743169,0.729863050517682,1.37012005100233,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1706","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_23_substack_frame_2_middleslice",402.83,290.28,1.39,0.72,2.19,5.92,2.98,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_23",107.997319034853,132.547945205479,1.22732625578144,0.814779277546945,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1707","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_24_substack_frame_1_middleslice",612.89,284.97,2.15,0.46,2.31,6.13,3.15,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_24",160.442408376963,123.363636363636,0.768896687674935,1.30056484314414,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1708","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_24_substack_frame_2_middleslice",442.53,334.35,1.32,0.76,2.44,6.45,3.33,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_24",110.356608478803,137.02868852459,1.24168992155019,0.805354044229937,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1709","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_25_substack_frame_1_middleslice",397.4,167.34,2.37,0.42,1.8,5.34,2.54,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_25",112.25988700565,92.9666666666667,0.82813789632612,1.20752836506615,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1710","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_25_substack_frame_2_middleslice",395.3,194.42,2.03,0.49,1.94,5.48,2.68,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_25",111.666666666667,100.216494845361,0.897461147868903,1.11425436340569,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1711","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_2_substack_frame_1_middleslice",931.81,344.03,2.71,0.37,2.54,6.46,3.43,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_2",237.706632653061,135.444881889764,0.569798496483053,1.75500638589302,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1712","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_2_substack_frame_2_middleslice",774.75,495.84,1.56,0.64,2.94,7.32,3.89,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_2",176.883561643836,168.65306122449,0.953469387755102,1.04880136986301,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1713","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_3_substack_frame_1_middleslice",594.06,272.99,2.18,0.46,2.73,6.83,3.64,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_3",144.892682926829,99.996336996337,0.69014069569569,1.44897990545531,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1714","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_3_substack_frame_2_middleslice",342.12,339.92,1.01,0.99,2.69,6.98,3.64,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_3",79.7482517482517,126.364312267658,1.58454021871932,0.6310978971605,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1715","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_4_substack_frame_1_middleslice",815.3,309.97,2.63,0.38,2.12,5.76,2.94,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_4",223.983516483516,146.212264150943,0.652781358407254,1.53190649077348,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1716","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_4_substack_frame_2_middleslice",572.18,360.68,1.59,0.63,2.05,5.78,2.91,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_4",153.39946380697,175.941463414634,1.14694966363135,0.871877844084201,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1717","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_7_substack_frame_1_middleslice",691.98,327.57,2.11,0.47,2.4,6.32,3.25,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_7",176.525510204082,136.4875,0.773188531460447,1.2933456192258,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1718","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_7_substack_frame_2_middleslice",521.28,392.38,1.33,0.75,2.42,6.25,3.29,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_7",136.104438642298,162.140495867769,1.19129469608186,0.839422859254703,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1719","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_8_substack_frame_1_middleslice",846.09,317.63,2.66,0.38,2.55,6.47,3.39,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_8",215.839285714286,124.560784313725,0.57709968739709,1.73280287936098,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1720","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_8_substack_frame_2_middleslice",575.7,324.33,1.78,0.56,2.32,6.98,3.44,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_8",123.540772532189,139.797413793103,1.13158927961762,0.883712861205186,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1721","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_9_substack_frame_1_middleslice",838.81,361.1,2.32,0.43,2.69,6.89,3.6,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_9",199.716666666667,134.237918215613,0.672141791949996,1.4877813163482,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1722","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_9_substack_frame_2_middleslice",566.22,396.39,1.43,0.7,2.89,7.37,3.89,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_26_R3D_D3D_nucleus_9",126.388392857143,137.159169550173,1.08521966653381,0.921472427046956,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1723","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_10_substack_frame_1_middleslice",752.57,243.92,3.09,0.32,2.05,5.6,2.86,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_10",211.991549295775,118.985365853659,0.56127409912764,1.78166069226114,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1724","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_10_substack_frame_2_middleslice",391.53,425.76,0.92,1.09,3.4,8.07,4.45,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_10",83.8394004282655,125.223529411765,1.49361193868399,0.66951794780182,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1725","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_12_substack_frame_1_middleslice",798.85,364.84,2.19,0.46,3.31,8.07,4.37,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_12",167.825630252101,110.223564954683,0.656774324571935,1.52259301648518,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1726","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_12_substack_frame_2_middleslice",557.05,295.29,1.89,0.53,2.54,6.81,3.5,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_12",130.456674473068,116.255905511811,0.891145707809771,1.12215094707438,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1727","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_13_substack_frame_1_middleslice",689.86,224.68,3.07,0.33,2.3,6.31,3.18,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_13",172.034912718205,97.6869565217391,0.567832162543377,1.76108376024511,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1728","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_13_substack_frame_2_middleslice",434.67,252.47,1.72,0.58,2.45,6.46,3.33,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_13",108.39650872818,103.048979591837,0.950666961518543,1.05189308188712,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1729","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_14_substack_frame_1_middleslice",797.75,333.4,2.39,0.42,3.53,8.2,4.63,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_14",170.824411134904,94.4475920679887,0.552892829780642,1.8086687801626,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1730","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_14_substack_frame_2_middleslice",627.38,307.04,2.04,0.49,2.44,6.35,3.29,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_14",160.455242966752,125.83606557377,0.784244024982375,1.27511331695829,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1731","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_15_substack_frame_1_middleslice",799.2,315.4,2.53,0.39,3.18,7.85,4.22,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_15",171.134903640257,99.1823899371069,0.579556758015877,1.72545654272675,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1732","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_15_substack_frame_2_middleslice",492.04,266.61,1.85,0.54,2.31,6.66,3.3,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_15",113.112643678161,115.415584415584,1.02035971101494,0.980046535750916,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1733","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_16_substack_frame_1_middleslice",669.62,279.92,2.39,0.42,2.23,6.14,3.08,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_16",171.25831202046,125.52466367713,0.732955161102683,1.36433993928846,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1734","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_16_substack_frame_2_middleslice",518.52,307.94,1.68,0.59,2.39,6.4,3.26,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_16",129.306733167082,128.845188284519,0.996430619881433,1.0035821662315,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1735","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_17_substack_frame_1_middleslice",593.38,243.14,2.44,0.41,1.94,5.39,2.66,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_17",171.994202898551,125.329896907216,0.728686751036262,1.37233179905893,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1736","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_17_substack_frame_2_middleslice",384.06,244.12,1.57,0.64,1.96,5.69,2.81,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_17",102.965147453083,124.551020408163,1.20964251971684,0.826690516991819,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1737","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_19_substack_frame_1_middleslice",830.71,304.24,2.73,0.37,2.61,6.62,3.47,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_19",207.159600997506,116.567049808429,0.562691998088142,1.7771711760567,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1738","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_19_substack_frame_2_middleslice",539.14,457.43,1.18,0.85,2.8,6.9,3.72,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_19",131.49756097561,163.367857142857,1.24236416197224,0.804916972502257,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1739","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_1_substack_frame_1_middleslice",687.48,232.47,2.96,0.34,2.02,5.56,2.77,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_1",194.203389830509,115.084158415842,0.592596033036712,1.68749020285468,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1740","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_1_substack_frame_2_middleslice",432.66,287.91,1.5,0.67,2.16,5.79,3,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_1",119.190082644628,133.291666666667,1.11831172283086,0.894205058915622,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1741","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_21_substack_frame_1_middleslice",455.3,175.53,2.59,0.39,1.82,5.36,2.61,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_21",128.61581920904,96.4450549450549,0.74986930486601,1.33356572073407,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1742","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_21_substack_frame_2_middleslice",331.85,328.69,1.01,0.99,3.53,8.01,4.54,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_21",74.0736607142857,93.1133144475921,1.25703675975655,0.795521684022722,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1743","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_23_substack_frame_1_middleslice",896.62,401.1,2.24,0.45,3.7,8.45,4.79,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_23",188.762105263158,108.405405405405,0.574296441832299,1.74126100591794,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1744","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_23_substack_frame_2_middleslice",827.33,523.26,1.58,0.63,3.3,7.68,4.33,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_23",188.888127853881,158.563636363636,0.839457927637977,1.19124492970571,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1745","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_24_substack_frame_1_middleslice",873.43,341.45,2.56,0.39,2.9,7.1,3.81,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_24",207.959523809524,117.741379310345,0.566174499505911,1.76623991520755,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1746","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_24_substack_frame_2_middleslice",511.42,497.61,1.03,0.97,3.28,7.75,4.26,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_24",114.41163310962,151.710365853659,1.32600472286155,0.754145126905714,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1747","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_2_substack_frame_1_middleslice",708.24,283.7,2.5,0.4,2.63,6.74,3.54,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_2",172.321167883212,107.87072243346,0.625986486503898,1.59747857431388,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1748","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_2_substack_frame_2_middleslice",497.45,343.57,1.45,0.69,2.51,6.52,3.42,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_2",124.052369077307,136.880478087649,1.10340881924108,0.906282406450039,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1749","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_3_substack_frame_1_middleslice",906.07,355.16,2.55,0.39,2.81,6.91,3.71,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_3",220.992682926829,126.391459074733,0.571925990493456,1.74847797900774,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1750","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_3_substack_frame_2_middleslice",701.29,442.35,1.59,0.63,2.69,6.77,3.63,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_3",171.884803921569,164.442379182156,0.95670108951104,1.04525855668367,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1751","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_4_substack_frame_1_middleslice",689.36,352.47,1.96,0.51,2.63,6.74,3.52,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_4",167.727493917275,134.019011406844,0.799028282584034,1.2515201549137,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1752","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_4_substack_frame_2_middleslice",515.71,341.4,1.51,0.66,2.31,6.32,3.19,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_4",128.605985037406,147.792207792208,1.14918607986417,0.870181093838339,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1753","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_6_substack_frame_1_middleslice",952.75,342.19,2.78,0.36,3.08,7.46,4.06,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_6",217.522831050228,111.100649350649,0.510753969200571,1.95788982622141,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1754","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_6_substack_frame_2_middleslice",617.33,464.62,1.33,0.75,3.18,7.57,4.19,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_6",140.621867881549,146.106918238994,1.039005671309,0.962458654090065,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1755","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_7_substack_frame_1_middleslice",901.55,366.6,2.46,0.41,3.04,7.47,4.02,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_7",203.510158013544,120.592105263158,0.592560619284332,1.68759105390391,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1756","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_7_substack_frame_2_middleslice",648.6,406.29,1.6,0.63,3.42,7.99,4.42,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_7",141.925601750547,118.798245614035,0.837045918063738,1.19467758986653,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1757","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_8_substack_frame_1_middleslice",697.73,283.32,2.46,0.41,2.52,6.53,3.4,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_8",173.997506234414,112.428571428571,0.646150475726386,1.54762712025527,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1758","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_8_substack_frame_2_middleslice",494.66,314.08,1.57,0.63,2.6,6.7,3.5,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_8",120.648780487805,120.8,1.00125338616423,0.998748182846067,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1759","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_9_substack_frame_1_middleslice",852.02,340.69,2.5,0.4,3.35,7.92,4.37,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_9",186.437636761488,101.698507462687,0.545482710622377,1.83323867196274,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1760","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_9_substack_frame_2_middleslice",700.09,417.56,1.68,0.6,3.66,8.42,4.72,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_27_R3D_D3D_nucleus_9",147.077731092437,114.087431693989,0.775694803330126,1.2891668162619,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1761","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_10_substack_frame_1_middleslice",912.13,323.65,2.82,0.35,3.23,7.61,4.22,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_10",208.248858447489,100.201238390093,0.481161045189399,2.07830623446744,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1762","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_10_substack_frame_2_middleslice",546.36,370.22,1.48,0.68,3.1,7.58,4.14,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_10",121.955357142857,119.425806451613,0.979258388065059,1.02118093874685,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1763","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_11_substack_frame_1_middleslice",752.81,364.32,2.07,0.48,3.03,7.41,4,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_11",171.874429223744,120.237623762376,0.699566679612662,1.42945630365598,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1764","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_11_substack_frame_2_middleslice",607.72,336.34,1.81,0.55,2.26,6.37,3.17,0,"Post","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_11",147.863746958637,148.823008849558,1.00648747181544,0.993554344194924,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
"1765","210824_29562_measurements.csv","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_12_substack_frame_1_middleslice",479.16,216.65,2.21,0.45,2.04,5.68,2.84,0,"Pre","210824_pCUPCdc5_Nup60Phosphomutants2_01_28_R3D_D3D_nucleus_12",131.637362637363,106.200980392157,0.806769280882066,1.23951174604302,2,"Nup60-Cterm4A","pCUP-Cdc5_induction"
