 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
268,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_12_substack_frame_2_middleslice,771.32,249.95,3.09,0.32,3.31,7.97,4.38,
269,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_13_substack_frame_1_middleslice,956.54,371.87,2.57,0.39,3.75,8.51,4.88,
270,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_13_substack_frame_2_middleslice,898.4,387.04,2.32,0.43,3.57,8.87,5.28,
271,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_14_substack_frame_1_middleslice,615.11,219.34,2.8,0.36,2.74,7.03,3.72,
272,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_14_substack_frame_2_middleslice,695.7,282.9,2.46,0.41,3.6,8.45,4.68,
273,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_15_substack_frame_1_middleslice,856.22,325.33,2.63,0.38,2.74,6.75,3.63,
274,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_15_substack_frame_2_middleslice,891.68,335.34,2.66,0.38,3.38,8.23,4.49,
275,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_16_substack_frame_1_middleslice,816.95,325.12,2.51,0.4,4.12,9.58,5.36,
276,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_16_substack_frame_2_middleslice,652.44,294.79,2.21,0.45,3.77,8.71,4.9,
277,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_17_substack_frame_1_middleslice,570.14,219.01,2.6,0.38,1.84,5.29,2.6,
278,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_17_substack_frame_2_middleslice,495.65,182.36,2.72,0.37,1.52,4.78,2.24,
279,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_1_substack_frame_1_middleslice,903.37,278.3,3.25,0.31,2.59,6.97,3.59,
280,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_1_substack_frame_2_middleslice,951.97,452.76,2.1,0.48,3.86,9.13,5.07,
281,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_2_substack_frame_1_middleslice,904.43,362.51,2.49,0.4,3.51,8.45,4.64,
282,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_2_substack_frame_2_middleslice,945.03,439.49,2.15,0.47,4.09,9.13,5.25,
283,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_3_substack_frame_1_middleslice,897.86,262.78,3.42,0.29,2.74,7.12,3.74,
284,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_3_substack_frame_2_middleslice,864.43,289.03,2.99,0.33,2.7,6.97,3.67,
285,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_4_substack_frame_1_middleslice,639.47,166.69,3.84,0.26,2.34,6.26,3.21,
